verse_id,syntax_signature,source
Tanakh.Torah.Numbers.34.5,0:nsubj->3|1:nsubj->0|2:obl->0|3:root->-1|4:nsubj->3|5:conj->3|6:nsubj->5|7:nsubj->5|8:punct->3,P
Tanakh.Torah.Numbers.34.6,0:root->-1|1:compound:smixut->0|2:conj->0|3:obl->2|4:nsubj->2|5:amod->4|6:conj->4|7:det->6|8:punct->9|9:conj->0|10:obl->9|11:nsubj->9|12:compound:smixut->11|13:punct->9,P
Tanakh.Torah.Numbers.34.7,0:nsubj->2|1:punct->0|2:root->-1|3:obl->2|4:nsubj->2|5:compound:smixut->4|6:case->8|7:punct->8|8:nmod->5|9:acl:relcl->5|10:parataxis->2|11:obl->10|12:nsubj->10|13:compound:smixut->12|14:punct->2,P
Tanakh.Torah.Numbers.34.8,0:obl->2|1:compound:smixut->0|2:root->-1|3:obl->2|4:compound:smixut->3|5:cop->6|6:conj->2|7:compound:smixut->6|8:compound:smixut->7|9:punct->2,P
Tanakh.Torah.Numbers.34.9,0:root->-1|1:nsubj->0|2:obj->1|3:cop->4|4:nsubj->3|5:obj->4|6:compound:smixut->5|7:det->5|8:punct->9|9:parataxis->4|10:obl->9|11:nsubj->9|12:compound:smixut->11|13:punct->0,P
Tanakh.Torah.Numbers.34.10,0:root->-1|1:obl->0|2:obl->0|3:nsubj->0|4:obl->0|5:compound:smixut->4|6:compound:smixut->4|7:punct->0,P
Tanakh.Torah.Numbers.34.11,0:root->-1|1:obl->0|2:obl->0|3:compound:smixut->2|4:nmod->3|5:nmod->2|6:conj->0|7:nsubj->6|8:conj->6|9:case->11|10:punct->11|11:obl->8|12:dep->14|13:punct->12|14:compound:smixut->12|15:advmod->8|16:punct->0,P
Tanakh.Torah.Numbers.34.12,0:root->-1|1:nsubj->0|2:appos->1|3:conj->0|4:nsubj->3|5:nsubj->4|6:compound:smixut->5|7:nsubj->8|8:parataxis->0|9:obl->8|10:nsubj->8|11:nmod->10|12:advmod->10|13:punct->0,P
Tanakh.Torah.Numbers.34.13,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:compound:smixut->4|6:xcomp->0|7:obj->6|8:obj->6|9:mark->14|10:ccomp->0|11:nsubj->10|12:obl->10|13:mark->14|14:acl:relcl->8|15:nsubj->14|16:xcomp->14|17:nummod->18|18:compound:smixut->17|19:conj->18|20:compound:smixut->19|21:punct->0,P
Tanakh.Torah.Numbers.34.14,0:mark->1|1:root->-1|2:nsubj->1|3:compound:smixut->2|4:compound:smixut->3|5:obl->1|6:compound:smixut->5|7:conj->5|8:nmod->10|9:punct->8|10:compound:smixut->8|11:obl->16|12:compound:smixut->11|13:conj->10|14:compound:smixut->13|15:compound:smixut->14|16:conj->1|17:obj->16|18:punct->16,P
Tanakh.Torah.Numbers.34.15,0:nummod->1|1:nsubj->4|2:conj->1|3:compound:smixut->2|4:root->-1|5:obj->4|6:case->7|7:obl->4|8:flat->7|9:obj->4|10:advmod->9|11:punct->4,P
Tanakh.Torah.Numbers.34.16,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:xcomp->0|6:punct->0,P
Tanakh.Torah.Numbers.34.17,0:nsubj->1|1:root->-1|2:compound:smixut->1|3:mark->5|4:punct->5|5:acl:relcl->1|6:obl->5|7:case:acc->9|8:punct->9|9:obj->5|10:appos->9|11:flat->10|12:conj->10|13:flat->12|14:punct->15|15:flat->12|16:punct->1,P
Tanakh.Torah.Numbers.34.18,0:nsubj->5|1:nummod->0|2:appos->0|3:nummod->2|4:nmod->2|5:root->-1|6:obl->5|7:case:acc->9|8:punct->9|9:obj->5|10:punct->5,P
Tanakh.Torah.Numbers.34.19,0:nsubj->1|1:root->-1|2:compound:smixut->1|3:nmod->1|4:compound:smixut->3|5:appos->1|6:compound:smixut->5|7:punct->6|8:compound:smixut->5|9:punct->1,P
Tanakh.Torah.Numbers.34.20,0:root->-1|1:nsubj->0|2:compound:smixut->1|3:flat->1|4:flat->3|5:punct->6|6:compound:smixut->4|7:punct->0,P
Tanakh.Torah.Numbers.34.21,0:root->-1|1:nsubj->0|2:nsubj->1|3:flat:name->2|4:punct->5|5:flat:name->3|6:punct->1,P
Tanakh.Torah.Numbers.34.22,0:root->-1|1:flat->0|2:punct->3|3:flat:name->1|4:appos->0|5:appos->4|6:flat->5|7:punct->8|8:compound:smixut->6|9:punct->0,P
Tanakh.Torah.Numbers.34.23,0:root->-1|1:compound:smixut->0|2:advmod->0|3:nmod->0|4:punct->5|5:compound:smixut->3|6:appos->0|7:compound:smixut->6|8:flat:name->7|9:punct->10|10:flat:name->8|11:punct->0,P
Tanakh.Torah.Numbers.34.24,0:root->-1|1:compound:affix->3|2:punct->1|3:compound:smixut->1|4:acl->1|5:compound:smixut->4|6:flat:name->5|7:punct->8|8:compound:smixut->6|9:punct->0,P
Tanakh.Torah.Numbers.34.25,0:root->-1|1:compound:affix->3|2:punct->3|3:compound:smixut->1|4:appos->0|5:compound:smixut->4|6:flat:name->5|7:punct->8|8:flat:name->6|9:punct->4,P
Tanakh.Torah.Numbers.34.26,0:root->-1|1:nsubj->0|2:punct->3|3:compound:smixut->1|4:appos->0|5:compound:smixut->4|6:flat:name->5|7:punct->8|8:flat:name->6|9:punct->0,P
Tanakh.Torah.Numbers.34.27,0:root->-1|1:nsubj->0|2:punct->8|3:compound:smixut->1|4:acl:relcl->0|5:compound:smixut->4|6:appos->5|7:punct->8|8:flat->6|9:punct->4,P
Tanakh.Torah.Numbers.34.28,0:root->-1|1:compound:affix->3|2:punct->3|3:compound:smixut->1|4:appos->0|5:compound:smixut->4|6:flat->5|7:punct->8|8:compound:smixut->6|9:punct->0,P
Tanakh.Torah.Numbers.34.29,0:root->-1|1:mark->2|2:acl:relcl->0|3:nsubj->2|4:obl->2|5:case:acc->7|6:punct->7|7:obj->4|8:punct->7|9:compound:smixut->7|10:nmod->9|11:compound:smixut->10|12:punct->0,P
Tanakh.Torah.Numbers.35.1,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:nmod->4|6:compound:smixut->5|7:case->9|8:punct->9|9:obl->0|10:conj->4|11:xcomp->10|12:punct->10,P
Tanakh.Torah.Numbers.35.2,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:conj->0|6:obl->5|7:obl->5|8:compound:smixut->7|9:obj->8|10:obl->8|11:conj->9|12:nmod->11|13:amod->12|14:conj->0|15:obl->14|16:punct->0,P
Tanakh.Torah.Numbers.35.3,0:conj->1|1:root->-1|2:obl->1|3:xcomp->1|4:nsubj->5|5:conj->1|6:obl->5|7:conj->6|8:det->9|9:conj->6|10:punct->1,P
Tanakh.Torah.Numbers.35.4,0:root->-1|1:compound:smixut->0|2:mark->3|3:acl:relcl->0|4:obl->3|5:obl->3|6:compound:smixut->5|7:conj->3|8:nummod->9|9:obj->7|10:case->9|11:punct->3,P
Tanakh.Torah.Numbers.35.5,0:root->-1|1:case->2|2:nmod->0|3:case:acc->5|4:punct->5|5:obj->0|6:punct->7|7:obj->0|8:conj->5|9:nmod->5|10:case:acc->12|11:punct->12|12:conj->5|13:punct->12|14:flat->12|15:nmod:npmod->12|16:nmod->12|17:case:acc->19|18:punct->19|19:compound:smixut->12|20:punct->21|21:compound:smixut->19|22:nummod->23|23:conj->5|24:nmod->23|25:case:acc->26|26:conj->23|27:compound:smixut->26|28:conj->19|29:nmod->28|30:conj->26|31:case->32|32:nmod->30|33:cop->26|34:obl->33|35:nsubj->33|36:compound:smixut->35|37:punct->33,P
Tanakh.Torah.Numbers.35.6,0:case:acc->1|1:obj->3|2:mark->3|3:root->-1|4:obl->3|5:case:acc->8|6:nummod->8|7:punct->6|8:obj->3|9:compound:smixut->8|10:mark->11|11:acl:relcl->8|12:obl->11|13:compound:smixut->12|14:compound:smixut->13|15:conj->3|16:csubj->15|17:obl->16|18:conj->17|19:obj->16|20:punct->3,P
Tanakh.Torah.Numbers.35.7,0:det->2|1:punct->2|2:root->-1|3:mark->4|4:acl:relcl->2|5:obl->4|6:obl->4|7:conj->6|8:appos->9|9:nsubj->4|10:case:acc->12|11:punct->12|12:conj->9|13:punct->2,P
Tanakh.Torah.Numbers.35.8,0:nsubj->2|1:mark->2|2:acl:relcl->0|3:obj->2|4:compound:smixut->3|5:punct->4|6:compound:smixut->4|7:case->8|8:nmod->3|9:flat->8|10:case:gen->8|11:obl->12|12:root->-1|13:obj->12|14:case->15|15:obl->12|16:mark->18|17:obl->18|18:ccomp->12|19:obl->18|20:obl->18|21:punct->12,P
Tanakh.Torah.Numbers.35.9,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:xcomp->0|6:punct->0,P
Tanakh.Torah.Numbers.35.10,0:root->-1|1:case->3|2:punct->3|3:nmod->0|4:compound:smixut->3|5:conj->0|6:obl->5|7:mark->9|8:nsubj->9|9:ccomp->5|10:case:acc->12|11:punct->12|12:obj->9|13:case->12|14:compound:smixut->13|15:punct->0,P
Tanakh.Torah.Numbers.35.11,0:root->-1|1:obl->0|2:nsubj->0|3:compound:smixut->2|4:compound:smixut->3|5:parataxis->0|6:obl->5|7:conj->5|8:nsubj->7|9:nsubj->7|10:compound:smixut->9|11:punct->12|12:compound:smixut->10|13:nmod->9|14:punct->5,P
Tanakh.Torah.Numbers.35.12,0:root->-1|1:obl->0|2:nsubj->0|3:nmod->2|4:nmod->3|5:advmod->6|6:conj->4|7:compound:smixut->6|8:case->10|9:punct->10|10:obl->0|11:case->12|12:obl->10|13:obl->10|14:punct->10,P
Tanakh.Torah.Numbers.35.13,0:nsubj->7|1:mark->2|2:acl:relcl->0|3:nummod->5|4:punct->5|5:nsubj->2|6:compound:smixut->5|7:root->-1|8:obl->7|9:punct->7,P
Tanakh.Torah.Numbers.35.14,0:obj->4|1:obj->4|2:nummod->3|3:nsubj->4|4:root->-1|5:case->6|6:obl->4|7:case:acc->9|8:nummod->9|9:obj->10|10:conj->4|11:obl->10|12:compound:smixut->11|13:obj->10|14:compound:smixut->13|15:cop->13|16:punct->4,P
Tanakh.Torah.Numbers.35.15,0:root->-1|1:compound:smixut->0|2:conj->0|3:acl:relcl->2|4:obl->3|5:cop->3|6:nummod->8|7:punct->8|8:nsubj->11|9:det->8|10:nmod->8|11:nmod->10|12:obl->11|13:det->17|14:punct->15|15:dep->11|16:punct->17|17:conj->11|18:obl->11|19:punct->11,P
Tanakh.Torah.Numbers.35.16,0:mark->5|1:punct->0|2:obl->5|3:compound:smixut->2|4:punct->2|5:dep->0|6:conj->5|7:nsubj->6|8:cop->9|9:root->-1|10:conj->9|11:nsubj->9|12:punct->9,P
Tanakh.Torah.Numbers.35.17,0:mark->1|1:obl->7|2:compound:smixut->1|3:mark->5|4:punct->5|5:acl:relcl->1|6:obl->5|7:acl:relcl->1|8:conj->7|9:nsubj->8|10:cop->11|11:root->-1|12:conj->11|13:compound:smixut->11|14:punct->11,P
Tanakh.Torah.Numbers.35.18,0:cc->1|1:nmod->13|2:compound:smixut->1|3:punct->4|4:compound:smixut->2|5:mark->7|6:punct->7|7:acl:relcl->1|8:obl->7|9:nsubj->7|10:conj->9|11:nsubj->10|12:cop->13|13:root->-1|14:conj->13|15:compound:smixut->13|16:punct->13,P
Tanakh.Torah.Numbers.35.19,0:nsubj:cop->3|1:compound:smixut->0|2:cop->3|3:root->-1|4:case:acc->6|5:punct->6|6:obj->3|7:nmod->6|8:punct->9|9:obl->11|10:nsubj->11|11:parataxis->3|12:punct->3,P
Tanakh.Torah.Numbers.35.20,0:mark->3|1:punct->0|2:obl->3|3:root->-1|4:cc->6|5:punct->6|6:conj->3|7:obl->6|8:obl->6|9:conj->3|10:punct->6,P
Tanakh.Torah.Numbers.35.21,0:cc->1|1:obl->2|2:root->-1|3:obl->2|4:conj->2|5:nsubj->4|6:punct->7|7:conj->2|8:nsubj:cop->11|9:nsubj:cop->11|10:cop->11|11:conj->2|12:compound:smixut->11|13:amod->11|14:case:acc->16|15:punct->16|16:obj->11|17:nmod->16|18:punct->19|19:nmod->17|20:punct->2,P
Tanakh.Torah.Numbers.35.22,0:mark->9|1:punct->0|2:obl->9|3:case->5|4:punct->3|5:nsubj->2|6:amod->5|7:cc->9|8:punct->9|9:root->-1|10:obl->9|11:det->13|12:punct->13|13:obj->9|14:case->15|15:obl->9|16:punct->9,P
Tanakh.Torah.Numbers.35.23,0:cc->16|1:det->3|2:punct->3|3:root->-1|4:mark->6|5:punct->6|6:acl:relcl->3|7:obl->6|8:case->9|9:obl->6|10:conj->6|11:obl->10|12:conj->10|13:nsubj->16|14:advmod->16|15:punct->14|16:conj->6|17:nmod->16|18:advmod->19|19:conj->12|20:obj->19|21:punct->16,P
Tanakh.Torah.Numbers.35.24,0:root->-1|1:nsubj->0|2:case->3|3:obl->0|4:case->5|5:conj->3|6:compound:smixut->5|7:case->8|8:nmod->1|9:det->8|10:punct->0,P
Tanakh.Torah.Numbers.35.25,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:advmod->6|6:obl->8|7:compound:smixut->6|8:conj->0|9:obj->8|10:obj->8|11:case->13|12:punct->13|13:obl->8|14:compound:smixut->13|15:mark->17|16:punct->17|17:appos->13|18:nsubj->17|19:conj->17|20:obl->19|21:case->23|22:punct->21|23:obl->19|24:compound:smixut->23|25:acl:relcl->24|26:mark->28|27:punct->28|28:advcl->19|29:obj->28|30:obl->28|31:compound:smixut->30|32:punct->0,P
Tanakh.Torah.Numbers.35.26,0:mark->2|1:punct->2|2:advcl->3|3:root->-1|4:nsubj->3|5:case:acc->7|6:punct->7|7:obj->3|8:compound:smixut->7|9:compound:smixut->8|10:mark->11|11:acl:relcl->8|12:nsubj->11|13:punct->3,P
Tanakh.Torah.Numbers.35.27,0:root->-1|1:obl->0|2:obj->0|3:compound:smixut->2|4:case->5|5:obl->0|6:compound:smixut->5|7:compound:smixut->6|8:conj->0|9:compound:smixut->8|10:compound:smixut->9|11:case:acc->13|12:punct->13|13:obl->14|14:parataxis->0|15:obl->14|16:nsubj->14|17:punct->0,P
Tanakh.Torah.Numbers.35.28,0:mark->3|1:obl->3|2:compound:smixut->1|3:root->-1|4:case->6|5:punct->4|6:obl->3|7:compound:smixut->6|8:amod->7|9:case->10|10:conj->6|11:compound:smixut->10|12:acl:relcl->11|13:parataxis->3|14:compound:smixut->13|15:case->17|16:punct->17|17:obl->13|18:compound:smixut->17|19:punct->3,P
Tanakh.Torah.Numbers.35.29,0:cop->3|1:nsubj->0|2:root->-1|3:nmod->1|4:compound:smixut->3|5:nmod->3|6:det->7|7:nmod->3|8:punct->0,P
Tanakh.Torah.Numbers.35.30,0:det->2|1:punct->0|2:root->-1|3:punct->4|4:parataxis->2|5:case->6|6:nmod->2|7:acl:relcl->6|8:case:acc->10|9:punct->10|10:obj->7|11:case->12|12:nsubj->15|13:advmod->15|14:punct->15|15:conj->7|16:obl->15|17:conj->7|18:punct->2,P
Tanakh.Torah.Numbers.35.31,0:advmod->2|1:punct->0|2:root->-1|3:obj->2|4:nmod->3|5:compound:smixut->4|6:mark->9|7:punct->6|8:nsubj->9|9:acl:relcl->4|10:xcomp->9|11:mark->13|12:punct->11|13:obl->10|14:conj->10|15:punct->2,P
Tanakh.Torah.Numbers.35.32,0:advmod->2|1:punct->0|2:root->-1|3:obj->2|4:obl->2|5:case->7|6:punct->7|7:obl->4|8:compound:smixut->7|9:dep->4|10:xcomp->9|11:obl->10|12:case->14|13:punct->14|14:obl->9|15:compound:smixut->14|16:punct->2,P
Tanakh.Torah.Numbers.35.33,0:advmod->2|1:punct->0|2:root->-1|3:case:acc->5|4:punct->5|5:obj->2|6:mark->12|7:acl:relcl->5|8:nmod->5|9:mark->12|10:obj->12|11:nsubj->12|12:acl:relcl->5|13:case:acc->15|14:punct->15|15:obj->12|16:conj->20|17:advmod->22|18:punct->17|19:acl:relcl->16|20:obl->22|21:mark->29|22:acl:relcl->20|23:punct->24|24:obl->22|25:mark->29|26:punct->25|27:fixed->25|28:obl->29|29:acl:relcl->20|30:punct->29,P
Tanakh.Torah.Numbers.35.34,0:advmod->1|1:root->-1|2:case:acc->4|3:punct->4|4:obj->1|5:mark->7|6:nsubj->7|7:acl:relcl->4|8:obl->7|9:mark->7|10:nsubj->11|11:ccomp->7|12:obl->7|13:mark->11|14:nsubj->16|15:nsubj->11|16:advmod->7|17:case->18|18:obl->7|19:compound:smixut->18|20:punct->1,P
Tanakh.Torah.Numbers.36.1,0:root->-1|1:compound:smixut->0|2:compound:smixut->1|3:nmod->1|4:compound:smixut->3|5:punct->6|6:compound:smixut->4|7:flat:name->6|8:punct->9|9:acl->4|10:nsubj->9|11:punct->12|12:compound:smixut->10|13:nmod->10|14:compound:smixut->13|15:compound:smixut->14|16:conj->0|17:case->18|18:obl->16|19:case->20|20:conj->18|21:nsubj->16|22:compound:smixut->21|23:nmod->21|24:compound:smixut->23|25:punct->0,P
Tanakh.Torah.Numbers.36.2,0:conj->4|1:case:acc->3|2:punct->3|3:vocative->0|4:root->-1|5:nsubj->4|6:xcomp->4|7:case:acc->9|8:punct->9|9:obj->6|10:obl->6|11:obl->6|12:obl->6|13:compound:smixut->12|14:conj->12|15:conj->0|16:obl->15|17:xcomp->15|18:case:acc->20|19:punct->20|20:obj->17|21:conj->3|22:obj->17|23:appos->22|24:punct->4,P
Tanakh.Torah.Numbers.36.3,0:root->-1|1:obl->0|2:obl->0|3:compound:smixut->2|4:compound:smixut->3|5:punct->4|6:compound:smixut->4|7:nmod->2|8:conj->2|9:nsubj->8|10:obl->8|11:compound:smixut->10|12:case->14|13:fixed->12|14:obl->8|15:compound:smixut->14|16:mark->17|17:acl:relcl->14|18:obl->17|19:conj->21|20:obj->19|21:conj->17|22:punct->0,P
Tanakh.Torah.Numbers.36.4,0:mark->3|1:punct->0|2:cop->0|3:nsubj->0|4:nmod->3|5:compound:smixut->4|6:conj->3|7:obl->6|8:case->9|9:obl->6|10:compound:smixut->9|11:mark->12|12:acl:relcl->9|13:obl->12|14:conj->12|15:obj->14|16:compound:smixut->15|17:root->-1|18:obl->17|19:punct->17,P
Tanakh.Torah.Numbers.36.5,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:compound:smixut->4|6:case->9|7:punct->8|8:fixed->6|9:obl->0|10:xcomp->0|11:advmod->10|12:obj->0|13:compound:smixut->12|14:punct->15|15:compound:smixut->13|16:compound:smixut->12|17:punct->0,P
Tanakh.Torah.Numbers.36.6,0:nsubj->1|1:root->-1|2:mark->4|3:punct->4|4:acl:relcl->1|5:nsubj->4|6:obl->4|7:conj->6|8:xcomp->4|9:obl->8|10:obl->9|11:obl->8|12:obl->11|13:cc->14|14:obl->11|15:compound:smixut->14|16:compound:smixut->14|17:cop->14|18:obl->17|19:punct->1,P
Tanakh.Torah.Numbers.36.7,0:advmod->2|1:punct->0|2:root->-1|3:obj->2|4:obl->2|5:compound:smixut->4|6:obl->2|7:case->6|8:punct->9|9:nmod->6|10:mark->15|11:nsubj->15|12:nmod->11|13:compound:smixut->12|14:compound:smixut->12|15:ccomp->2|16:nsubj->15|17:compound:smixut->16|18:punct->2,P
Tanakh.Torah.Numbers.36.8,0:det->2|1:punct->2|2:nsubj->3|3:root->-1|4:obj->3|5:obl->3|6:compound:smixut->9|7:compound:smixut->6|8:obl->12|9:obl->3|10:compound:smixut->9|11:compound:smixut->10|12:conj->3|13:obl->12|14:mark->15|15:obl->12|16:nsubj->15|17:compound:smixut->16|18:obj->15|19:compound:smixut->18|20:compound:smixut->19|21:punct->3,P
Tanakh.Torah.Numbers.36.9,0:advmod->2|1:punct->0|2:root->-1|3:obj->2|4:obl->2|5:nmod->4|6:amod->5|7:mark->11|8:punct->7|9:nsubj->11|10:obl->11|11:ccomp->2|12:nsubj->11|13:compound:smixut->12|14:compound:smixut->13|15:punct->2,P
Tanakh.Torah.Numbers.36.10,0:mark->1|1:advcl->7|2:nsubj->1|3:case:acc->5|4:punct->5|5:obj->1|6:advmod->7|7:root->-1|8:nsubj->7|9:nmod->8|10:punct->7,P
Tanakh.Torah.Numbers.36.11,0:root->-1|1:nsubj->0|2:acl:relcl->1|3:conj->2|4:conj->2|5:conj->2|6:nsubj->5|7:nmod->6|8:obl->5|9:compound:smixut->8|10:nmod->8|11:punct->0,P
Tanakh.Torah.Numbers.36.12,0:obl->7|1:compound:smixut->0|2:punct->6|3:compound:smixut->1|4:flat->3|5:punct->6|6:compound:smixut->4|7:root->-1|8:obl->7|9:cop->10|10:conj->7|11:case->13|12:punct->13|13:nmod->10|14:compound:smixut->13|15:compound:smixut->14|16:punct->7,P
Tanakh.Torah.Numbers.36.13,0:nsubj->1|1:root->-1|2:conj->1|3:mark->4|4:conj->1|5:nsubj->4|6:nmod->8|7:punct->8|8:obl->4|9:case->11|10:punct->11|11:appos->8|12:compound:smixut->11|13:nmod->8|14:compound:smixut->13|15:case->16|16:nmod->13|17:conj->8|18:punct->17,P
Tanakh.Torah.Deuteronomy.1.1,0:nsubj->1|1:root->-1|2:mark->3|3:acl:relcl->1|4:compound:smixut->3|5:flat->4|6:punct->7|7:flat->4|8:punct->7|9:obj->3|10:nmod->9|11:compound:smixut->10|12:nmod->9|13:nmod->12|14:case->15|15:nmod->12|16:case->18|17:punct->16|18:nmod->21|19:case->18|20:punct->19|21:appos->18|22:conj->21|23:conj->21|24:conj->21|25:conj->24|26:punct->1,D
Tanakh.Torah.Deuteronomy.1.2,0:nummod->2|1:compound:smixut->0|2:root->-1|3:parataxis->2|4:case->5|5:nmod->7|6:punct->7|7:compound:smixut->5|8:case->9|9:obl->3|10:flat->9|11:punct->2,D
Tanakh.Torah.Deuteronomy.1.3,0:root->-1|1:nummod->2|2:obl->0|3:nummod->2|4:punct->5|5:compound:smixut->3|6:xcomp->0|7:obl->0|8:advmod->6|9:obj->8|10:compound:smixut->9|11:case->13|12:punct->13|13:nmod:poss->10|14:compound:smixut->13|15:det->19|16:mark->17|17:acl:relcl->9|18:nsubj->17|19:obj->17|20:obl->17|21:punct->0,D
Tanakh.Torah.Deuteronomy.1.4,0:case->1|1:root->-1|2:case:acc->3|3:obj->1|4:appos->3|5:compound:smixut->4|6:mark->7|7:acl:relcl->3|8:obl->7|9:case:acc->10|10:conj->1|11:appos->10|12:compound:smixut->11|13:mark->15|14:punct->15|15:acl:relcl->10|16:obl->15|17:obl->15|18:punct->1,D
Tanakh.Torah.Deuteronomy.1.5,0:obl->11|1:compound:smixut->2|2:nmod->0|3:compound:smixut->2|4:mark->6|5:nsubj->6|6:root->-1|7:case:acc->9|8:punct->9|9:obj->6|10:det->9|11:xcomp->6|12:punct->6,D
Tanakh.Torah.Deuteronomy.1.6,0:vocative->2|1:flat->0|2:root->-1|3:obl->2|4:obl->2|5:xcomp->2|6:obl->5|7:punct->6|8:obl->5|9:obj->5|10:nmod->9|11:det->10|12:punct->2,D
Tanakh.Torah.Deuteronomy.1.7,0:root->-1|1:conj->0|2:conj->0|3:obl->0|4:conj->0|5:nsubj->4|6:compound:smixut->5|7:case->11|8:punct->9|9:det->11|10:punct->9|11:conj->5|12:nmod->11|13:nmod->12|14:conj->13|15:conj->13|16:conj->12|17:compound:smixut->16|18:appos->20|19:compound:smixut->18|20:conj->18|21:case->23|22:punct->23|23:nmod->20|24:acl:relcl->23|25:appos->23|26:punct->25|27:compound:smixut->25|28:punct->0,D
Tanakh.Torah.Deuteronomy.1.8,0:root->-1|1:xcomp->0|2:obl->1|3:case:acc->5|4:punct->5|5:obj->6|6:parataxis->0|7:conj->1|8:case:acc->10|9:punct->10|10:obj->6|11:mark->12|12:acl:relcl->10|13:nsubj->12|14:obl->12|15:obl->12|16:obl->12|17:conj->16|18:xcomp->12|19:obl->18|20:obl->18|21:obl->18|22:punct->0,D
Tanakh.Torah.Deuteronomy.1.9,0:root->-1|1:ccomp->0|2:obl->0|3:det->2|4:xcomp->0|5:advmod->7|6:punct->5|7:ccomp->4|8:advmod->7|9:case:acc->10|10:obj->4|11:punct->7,D
Tanakh.Torah.Deuteronomy.1.10,0:root->-1|1:conj->0|2:det->3|3:obj->2|4:conj->3|5:advmod->2|6:obl->4|7:compound:smixut->6|8:nmod->6|9:punct->2,D
Tanakh.Torah.Deuteronomy.1.11,0:root->-1|1:appos->0|2:compound:smixut->1|3:parataxis->1|4:obl->3|5:nummod->6|6:nummod->7|7:obl:tmod->8|8:conj->3|9:obj->8|10:mark->11|11:advcl->8|12:obl->11|13:punct->3,D
Tanakh.Torah.Deuteronomy.1.12,0:advmod->1|1:root->-1|2:obl->1|3:obl->1|4:conj->3|5:conj->3|6:punct->1,D
Tanakh.Torah.Deuteronomy.1.13,0:root->-1|1:obl->0|2:obj->0|3:amod->2|4:conj->3|5:conj->3|6:obl->7|7:conj->3|8:obl->7|9:punct->0,D
Tanakh.Torah.Deuteronomy.1.14,0:root->-1|1:obl->0|2:conj->0|3:obj->2|4:punct->3|5:obj->2|6:mark->8|7:punct->8|8:ccomp->2|9:xcomp->8|10:punct->8,D
Tanakh.Torah.Deuteronomy.1.15,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:obj->0|6:amod->5|7:conj->6|8:conj->6|9:det->10|10:obj->8|11:obl->8|12:obj->8|13:conj->12|14:conj->13|15:conj->12|16:conj->13|17:nummod->5|18:conj->17|19:appos->13|20:conj->13|21:obl->8|22:punct->0,D
Tanakh.Torah.Deuteronomy.1.16,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:obl->0|5:det->4|6:xcomp->0|7:ccomp->6|8:case->15|9:punct->8|10:obl->7|11:nsubj->12|12:compound:smixut->11|13:case->15|14:punct->15|15:obl->7|16:case->18|17:punct->16|18:conj->15|19:case->18|20:conj->15|21:punct->3,D
Tanakh.Torah.Deuteronomy.1.17,0:advmod->2|1:punct->0|2:root->-1|3:obj->2|4:obl->2|5:obl->2|6:nmod->4|7:nmod->4|8:advmod->9|9:advcl->2|10:case->12|11:punct->12|12:obl->9|13:mark->17|14:nsubj:cop->17|15:nmod->14|16:cop->17|17:conj->12|18:mark->19|19:acl:relcl->17|20:obl->19|21:acl:relcl->17|22:obl->21|23:conj->22|24:punct->2,D
Tanakh.Torah.Deuteronomy.1.18,0:root->-1|1:obj->0|2:obl->0|3:det->2|4:case:acc->7|5:det->7|6:punct->5|7:obj->0|8:mark->9|9:acl:relcl->7|10:punct->0,D
Tanakh.Torah.Deuteronomy.1.19,0:root->-1|1:obl->0|2:conj->0|3:case:acc->6|4:det->6|5:punct->6|6:obj->2|7:amod->6|8:conj->7|9:det->6|10:mark->11|11:acl:relcl->6|12:case->13|13:obl->11|14:compound:smixut->13|15:mark->16|16:conj->11|17:nsubj->16|18:appos->14|19:obj->16|20:conj->19|21:case->22|22:obl->20|23:flat->22|24:punct->0,D
Tanakh.Torah.Deuteronomy.1.20,0:root->-1|1:nsubj->11|2:ccomp->0|3:case->5|4:punct->5|5:obl->2|6:compound:smixut->5|7:mark->11|8:punct->9|9:nsubj->11|10:vocative->11|11:ccomp->0|12:obl->11|13:punct->11,D
Tanakh.Torah.Deuteronomy.1.21,0:root->-1|1:parataxis->0|2:nsubj->1|3:vocative->1|4:obl->1|5:case:acc->7|6:punct->7|7:obj->8|8:parataxis->0|9:nsubj->8|10:mark->8|11:nsubj->8|12:compound:smixut->11|13:appos->11|14:nsubj->8|15:nmod->11|16:advmod->18|17:punct->16|18:parataxis->0|19:conj->18|20:punct->19|21:obl->18|22:punct->0,D
